transaction_id,timestamp,amount,transaction_type,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,receiver_unique_senders_24h,device_changed,location_changed,failed_login_attempts,is_fraud
TXN_000340,2024-02-09T14:38:00Z,353.88,IMPS,1062,2016,5,9,False,False,0,0
TXN_000328,2024-04-30T17:05:00Z,32559.13,UPI,832,84,5,9,False,False,1,0
TXN_001129,2024-11-01T17:30:00Z,11723.73,RTGS,1093,2923,0,7,False,False,1,0
TXN_000946,2024-06-09T11:08:00Z,6172.16,NEFT,2145,2576,5,1,False,False,1,0
TXN_001753,2024-02-04T18:36:00Z,5230.11,UPI,2907,1051,1,9,False,False,1,0
TXN_000694,2024-04-26T21:24:00Z,984.12,UPI,1387,2233,0,4,False,False,0,0
TXN_001092,2024-11-03T11:38:00Z,1127.99,NEFT,1581,521,7,7,False,False,1,0
TXN_000647,2024-11-19T08:17:00Z,6653.77,IMPS,3141,2427,7,2,False,False,0,0
TXN_000216,2024-11-18T22:02:00Z,20487.01,RTGS,1908,2668,6,7,False,False,0,0
TXN_000341,2024-01-12T20:48:00Z,14813.71,NEFT,447,2733,1,5,False,False,0,0
TXN_001922,2024-10-09T17:36:00Z,2439.55,IMPS,943,197,6,9,False,False,1,0
TXN_000568,2024-06-30T13:48:00Z,10182.89,UPI,2770,1865,7,5,False,False,0,0
TXN_000051,2024-06-08T15:44:00Z,29078.28,IMPS,667,2031,7,9,False,False,0,0
TXN_001229,2024-09-06T09:06:00Z,2064.04,RTGS,53,1099,7,5,True,False,1,0
TXN_000080,2024-10-20T22:37:00Z,21972.35,RTGS,2786,2386,7,5,False,False,1,0
TXN_001397,2024-10-02T14:20:00Z,8219.82,NEFT,1318,92,4,8,False,False,0,0
TXN_000734,2024-05-10T11:06:00Z,1094.2,NEFT,667,1777,1,4,False,False,0,0
TXN_001182,2024-10-12T14:09:00Z,3321.59,IMPS,2196,3028,6,5,False,False,0,0
TXN_000368,2024-08-11T21:06:00Z,1294.07,UPI,292,2170,7,5,False,False,0,0
TXN_001522,2024-06-29T10:01:00Z,3537.45,RTGS,956,1582,5,5,False,False,1,0
TXN_000456,2024-05-08T08:31:00Z,1635.23,RTGS,3210,2534,7,4,False,False,1,0
TXN_001816,2024-12-08T08:36:00Z,10491.46,RTGS,3403,738,3,9,False,False,1,0
TXN_001423,2024-10-05T06:46:00Z,3680.43,IMPS,1260,2454,5,2,False,False,1,0
TXN_000667,2024-07-13T16:04:00Z,1309.55,UPI,2763,743,0,3,False,False,0,0
TXN_000098,2024-10-10T12:03:00Z,1523.63,IMPS,779,3567,2,5,False,True,0,0
TXN_000250,2024-12-01T22:54:00Z,12048.87,RTGS,1004,166,2,6,False,False,1,0
TXN_001541,2024-03-17T19:47:00Z,41081.27,IMPS,1186,3291,6,7,False,False,1,0
TXN_000612,2024-11-30T09:19:00Z,7245.66,IMPS,2285,1256,7,6,False,False,1,0
TXN_000721,2024-01-12T11:07:00Z,7381.46,RTGS,190,1309,7,4,False,False,0,0
TXN_001740,2024-07-20T20:21:00Z,899.97,RTGS,1812,1284,6,5,False,True,0,0
TXN_000766,2024-03-12T18:05:00Z,102949.24,UPI,547,2741,3,4,False,True,0,0
TXN_001559,2024-01-18T13:45:00Z,26800.31,UPI,3645,2536,3,7,False,False,1,0
TXN_001266,2024-07-11T08:55:00Z,4287.06,IMPS,1335,1174,2,9,False,False,0,0
TXN_001962,2024-12-04T19:28:00Z,43148.17,IMPS,2155,73,38,1,False,False,0,1
TXN_000621,2024-05-29T07:38:00Z,1087.48,RTGS,1448,3197,5,3,False,False,1,0
TXN_000059,2024-08-17T15:05:00Z,2408.4,RTGS,2974,2689,0,2,False,False,1,0
TXN_001758,2024-01-20T15:21:00Z,4003.14,RTGS,2013,184,1,1,False,False,1,0
TXN_000894,2024-05-28T18:50:00Z,4947.56,IMPS,1657,3071,3,1,False,False,0,0
TXN_000728,2024-09-02T14:05:00Z,4462.76,NEFT,257,2217,7,8,False,False,0,0
TXN_001230,2024-03-09T12:35:00Z,20184.99,RTGS,1349,1469,4,2,False,False,1,0
TXN_001018,2024-09-09T17:49:00Z,725.87,IMPS,1942,3565,0,5,False,False,0,0
TXN_000624,2024-06-02T13:51:00Z,7593.98,UPI,1737,2671,1,4,False,False,1,0
TXN_000802,2024-02-16T20:50:00Z,31706.52,RTGS,579,2659,0,6,False,False,1,0
TXN_001010,2024-01-15T13:22:00Z,3541.42,RTGS,3002,107,6,2,False,False,1,0
TXN_000501,2024-02-02T12:18:00Z,10229.28,UPI,1570,2889,6,5,False,False,0,0
TXN_000018,2024-09-04T08:06:00Z,1180.25,RTGS,647,1115,7,9,False,False,1,0
TXN_001904,2024-02-15T16:18:00Z,2990.73,RTGS,3527,3527,1,5,False,True,0,0
TXN_001082,2024-01-07T21:48:00Z,12359.5,RTGS,965,269,3,3,True,False,1,0
TXN_000665,2024-03-02T21:57:00Z,9838.69,IMPS,2077,2257,2,2,False,False,1,0
TXN_000977,2024-11-16T16:14:00Z,10891.47,UPI,2662,1973,0,4,False,False,0,0
TXN_000518,2024-11-03T08:39:00Z,3771.44,NEFT,1923,3070,7,9,False,False,1,0
TXN_000301,2024-10-16T21:21:00Z,2918.89,UPI,3615,2557,4,9,False,True,0,0
TXN_001246,2024-01-13T18:15:00Z,1340.53,IMPS,2986,3412,6,1,False,True,1,0
TXN_001580,2024-10-04T22:18:00Z,3442.81,RTGS,3569,2958,0,2,True,False,1,0
TXN_000331,2024-10-24T06:51:00Z,3673.34,IMPS,2931,2935,4,1,False,False,0,0
TXN_001143,2024-07-10T06:34:00Z,32174.34,UPI,1321,1682,1,1,False,False,1,0
TXN_000951,2024-05-03T08:20:00Z,27176.15,RTGS,1140,2205,1,6,False,False,1,0
TXN_000854,2024-02-05T08:26:00Z,1221.28,UPI,3208,2253,5,2,False,False,0,0
TXN_000046,2024-09-21T21:08:00Z,1204.22,UPI,2929,1502,4,5,False,False,1,0
TXN_001917,2024-12-09T10:59:00Z,393.08,UPI,2592,423,3,2,False,False,1,0
TXN_001756,2024-01-23T21:43:00Z,587.05,NEFT,1816,2412,3,2,False,False,1,0
TXN_001118,2024-07-08T16:50:00Z,1838.46,RTGS,3017,1108,1,3,False,False,1,0
TXN_001776,2024-08-09T07:10:00Z,4299.28,UPI,1116,1506,7,5,False,False,0,0
TXN_001451,2024-09-16T10:24:00Z,8984.24,NEFT,3478,2391,7,9,False,False,1,0
TXN_001457,2024-12-20T20:05:00Z,1554.58,RTGS,679,1810,2,9,False,False,1,0
TXN_001276,2024-10-01T08:43:00Z,7916.89,UPI,3335,1098,5,9,False,False,0,0
TXN_001803,2024-10-16T10:29:00Z,2605.79,IMPS,3485,2705,2,4,False,False,1,0
TXN_001244,2024-01-24T06:46:00Z,4341.46,NEFT,1286,2498,5,3,False,False,1,0
TXN_000473,2024-05-05T10:08:00Z,18299.46,NEFT,173,2922,7,5,False,False,0,0
TXN_001874,2024-01-16T19:15:00Z,11085.23,NEFT,1945,3530,0,5,False,False,0,0
TXN_001573,2024-02-02T16:02:00Z,2363.38,UPI,3214,2130,0,4,False,False,1,0
TXN_001627,2024-12-19T22:06:00Z,2820.53,RTGS,2036,836,0,5,False,False,0,0
TXN_000961,2024-07-10T08:47:00Z,9756.99,UPI,2584,410,5,1,False,False,1,0
TXN_001923,2024-04-19T16:51:00Z,9763.09,RTGS,3367,101,4,2,True,False,0,0
TXN_000844,2024-08-01T08:42:00Z,861.14,RTGS,3308,366,7,4,False,False,0,0
TXN_000762,2024-12-29T21:48:00Z,5318.39,RTGS,2384,3636,2,4,False,False,1,0
TXN_000899,2024-06-08T14:50:00Z,2261.04,UPI,1088,3234,2,4,False,True,0,0
TXN_001059,2024-04-03T13:25:00Z,868.38,UPI,2589,543,2,3,False,False,0,0
TXN_001167,2024-12-19T10:33:00Z,5103.53,NEFT,324,2476,0,2,False,False,0,0
TXN_001944,2024-02-29T21:32:00Z,57467.52,NEFT,2181,2048,33,3,False,False,0,1
TXN_001537,2024-08-04T21:17:00Z,2333.24,RTGS,445,1628,3,2,False,False,1,0
TXN_001502,2024-07-09T14:51:00Z,27420.66,NEFT,3201,3576,5,3,False,False,1,0
TXN_001861,2024-06-14T19:02:00Z,34606.29,UPI,1008,2119,7,7,False,False,0,0
TXN_001669,2024-12-07T13:55:00Z,3475.56,IMPS,1187,1123,5,6,False,False,0,0
TXN_000727,2024-02-10T16:02:00Z,14340.57,UPI,1097,229,2,8,False,False,1,0
TXN_001737,2024-10-28T18:08:00Z,4881.15,UPI,62,2422,7,2,False,False,0,0
TXN_001088,2024-03-28T16:34:00Z,7552.27,IMPS,1448,3074,2,9,False,True,1,0
TXN_000880,2024-06-03T10:30:00Z,38789.01,UPI,3596,2647,1,3,False,False,0,0
TXN_000351,2024-07-09T17:11:00Z,1546.07,IMPS,2256,787,1,8,False,False,1,0
TXN_001697,2024-06-16T21:33:00Z,12452.95,UPI,2321,1209,2,6,False,False,0,0
TXN_001957,2024-12-06T02:42:00Z,77140.77,NEFT,2473,770,7,8,False,False,1,1
TXN_000206,2024-03-25T08:28:00Z,8941.54,NEFT,902,3323,6,2,False,False,0,0
TXN_001726,2024-05-01T12:41:00Z,3135.61,RTGS,153,707,5,7,False,False,0,0
TXN_001262,2024-12-22T18:15:00Z,4498.63,UPI,1879,513,7,7,False,False,1,0
TXN_001066,2024-02-01T18:40:00Z,26144.29,UPI,38,2152,1,5,False,False,1,0
TXN_001700,2024-11-09T18:46:00Z,2422.55,UPI,1005,909,5,7,False,True,0,0
TXN_001932,2024-04-27T16:21:00Z,2319.97,NEFT,3480,2999,6,8,False,False,1,0
TXN_000277,2024-12-22T21:13:00Z,10844.15,UPI,753,142,3,4,False,False,0,0
TXN_000093,2024-09-27T22:12:00Z,6814.74,NEFT,120,1113,6,3,False,False,0,0
TXN_000508,2024-04-23T13:23:00Z,6610.46,UPI,1042,556,5,8,False,False,1,0
TXN_000886,2024-10-13T16:57:00Z,16524.99,IMPS,1565,1546,2,7,False,False,1,0
TXN_001135,2024-08-22T16:25:00Z,1939.15,UPI,3553,3404,0,7,False,False,0,0
TXN_000060,2024-09-30T22:36:00Z,7874.56,UPI,2261,45,0,2,False,False,1,0
TXN_001548,2024-02-05T07:24:00Z,349.79,UPI,2166,771,1,4,False,False,1,0
TXN_001956,2024-11-23T04:22:00Z,101877.17,IMPS,2401,3215,2,9,False,False,1,1
TXN_001832,2024-03-25T16:23:00Z,2550.05,NEFT,2641,1913,0,3,False,False,1,0
TXN_001628,2024-04-28T15:31:00Z,1901.46,IMPS,1942,2387,3,5,False,False,0,0
TXN_000291,2024-11-01T15:09:00Z,6625.76,UPI,2051,645,1,8,False,False,0,0
TXN_001242,2024-02-29T17:49:00Z,2260.6,RTGS,2014,34,4,6,False,True,0,0
TXN_001635,2024-03-14T12:27:00Z,7613.47,UPI,2285,1674,7,8,False,False,0,0
TXN_000213,2024-03-11T17:44:00Z,12977.15,UPI,3574,988,7,9,False,False,1,0
TXN_000459,2024-10-03T17:15:00Z,777.8,IMPS,164,2534,6,6,True,True,0,0
TXN_000238,2024-10-02T08:14:00Z,9026.32,NEFT,1225,3479,5,6,False,False,1,0
TXN_000388,2024-07-07T08:32:00Z,12625.06,UPI,1681,1225,1,8,False,True,0,0
TXN_001725,2024-07-01T19:09:00Z,2457.25,UPI,1961,813,0,1,False,False,1,0
TXN_000677,2024-10-13T14:59:00Z,1298.44,IMPS,3035,1081,6,4,False,False,0,0
TXN_001885,2024-01-30T13:04:00Z,1020.29,IMPS,1508,2097,6,3,False,False,0,0
TXN_000615,2024-03-19T10:38:00Z,4058.08,RTGS,3365,3286,4,1,False,False,1,0
TXN_000414,2024-01-09T09:56:00Z,5807.67,NEFT,953,1390,5,6,False,False,1,0
TXN_000737,2024-04-18T13:13:00Z,733.4,NEFT,2720,33,0,9,False,False,0,0
TXN_001297,2024-11-21T21:23:00Z,6498.08,IMPS,3278,2216,5,4,False,False,1,0
TXN_000279,2024-11-07T07:03:00Z,8933.0,NEFT,181,3288,3,4,True,False,1,0
TXN_000138,2024-04-30T21:25:00Z,4577.28,IMPS,1269,2551,3,5,False,True,0,0
TXN_001463,2024-01-15T15:43:00Z,1322.69,RTGS,2920,2716,2,2,False,False,1,0
TXN_000251,2024-08-20T15:24:00Z,28967.64,IMPS,2954,1237,3,3,False,False,1,0
TXN_000877,2024-07-06T11:40:00Z,29238.65,IMPS,1504,1603,2,8,False,False,1,0
TXN_000567,2024-04-11T21:34:00Z,3749.28,RTGS,1604,1054,4,8,False,False,0,0
TXN_001299,2024-04-01T22:57:00Z,2515.67,NEFT,1480,337,6,4,False,False,0,0
TXN_001969,2024-05-21T04:50:00Z,59157.15,RTGS,105,2064,2,8,False,False,1,1
TXN_001988,2024-12-22T02:19:00Z,122921.34,NEFT,1754,2294,0,6,False,False,1,1
TXN_000874,2024-09-19T17:34:00Z,5058.84,NEFT,2262,2754,7,3,False,False,1,0
TXN_000188,2024-02-16T20:42:00Z,798.15,UPI,3562,2271,6,4,False,False,1,0
TXN_000747,2024-09-16T13:47:00Z,2593.38,IMPS,1614,2300,6,3,False,False,1,0
TXN_001781,2024-05-22T14:06:00Z,798.95,NEFT,40,845,1,5,False,False,0,0
TXN_001989,2024-10-04T12:38:00Z,13809.03,IMPS,3055,561,23,7,False,False,0,1
TXN_001586,2024-01-29T18:50:00Z,2315.68,IMPS,2187,2159,1,5,False,False,1,0
TXN_000151,2024-07-07T06:06:00Z,8896.99,UPI,458,3565,2,3,False,False,0,0
TXN_001527,2024-09-12T21:42:00Z,3331.61,IMPS,307,3486,7,8,False,False,1,0
TXN_001393,2024-01-25T21:29:00Z,6769.28,IMPS,2735,743,7,9,False,True,0,0
TXN_001158,2024-05-04T11:28:00Z,12916.92,NEFT,495,2074,0,6,False,False,0,0
TXN_001336,2024-12-18T13:57:00Z,10128.94,IMPS,34,2325,0,3,False,False,1,0
TXN_000591,2024-01-15T13:16:00Z,5089.06,IMPS,2475,3331,4,1,False,False,0,0
TXN_001920,2024-08-30T11:42:00Z,2512.56,UPI,2280,42,5,8,False,True,1,0
TXN_000904,2024-01-28T11:42:00Z,2102.69,UPI,2317,748,4,5,False,False,1,0
TXN_001033,2024-04-02T18:40:00Z,4347.33,IMPS,1091,43,6,7,False,False,1,0
TXN_001936,2024-01-11T14:39:00Z,4238.9,UPI,1004,3504,7,1,False,False,1,0
TXN_000992,2024-04-13T22:32:00Z,1450.83,NEFT,2951,3109,0,4,False,False,1,0
TXN_001884,2024-11-08T10:36:00Z,3093.4,RTGS,852,1112,3,8,False,False,1,0
TXN_000736,2024-11-18T22:48:00Z,592.47,IMPS,3075,2978,4,8,False,False,0,0
TXN_001386,2024-07-29T13:15:00Z,17749.07,IMPS,1788,1710,0,6,False,False,1,0
TXN_001150,2024-03-15T11:19:00Z,4418.13,NEFT,2508,501,1,4,False,False,0,0
TXN_000248,2024-09-06T10:15:00Z,2822.7,RTGS,3626,61,7,1,False,False,1,0
TXN_001596,2024-07-10T10:14:00Z,3365.78,UPI,2794,313,3,7,False,False,1,0
TXN_001461,2024-03-21T21:19:00Z,116.35,UPI,1476,3273,4,6,False,False,1,0
TXN_001056,2024-01-19T16:18:00Z,13699.18,RTGS,858,187,1,1,False,False,1,0
TXN_001456,2024-06-27T19:27:00Z,30355.05,UPI,1418,3605,7,7,False,False,0,0
TXN_001444,2024-10-25T17:40:00Z,26321.26,NEFT,1445,1718,6,8,False,False,0,0
TXN_000498,2024-08-23T13:12:00Z,10383.25,UPI,3130,2943,4,1,False,False,0,0
TXN_001708,2024-07-03T19:02:00Z,56186.74,NEFT,2602,656,7,9,False,False,0,0
TXN_001037,2024-03-05T20:48:00Z,4021.26,IMPS,598,2691,0,3,False,False,0,0
TXN_001511,2024-11-18T16:07:00Z,5021.35,IMPS,2488,3372,3,2,False,False,1,0
TXN_001607,2024-01-27T07:42:00Z,4934.96,NEFT,2910,891,4,3,False,False,0,0
TXN_001939,2024-08-23T11:07:00Z,2724.78,IMPS,1614,3585,4,7,False,False,0,0
TXN_000589,2024-05-18T10:32:00Z,5651.99,UPI,545,887,2,1,False,False,1,0
TXN_000696,2024-02-03T09:14:00Z,3115.42,UPI,3343,773,3,3,False,False,0,0
TXN_001764,2024-09-13T19:18:00Z,773.05,NEFT,3262,2497,1,2,False,False,1,0
TXN_001310,2024-01-05T12:02:00Z,4372.99,IMPS,2557,2229,2,7,False,True,0,0
TXN_000777,2024-11-15T21:53:00Z,19409.39,NEFT,303,748,2,4,False,False,1,0
TXN_000686,2024-02-07T09:03:00Z,4613.46,IMPS,1205,1937,4,3,False,False,0,0
TXN_001479,2024-09-03T11:51:00Z,1296.71,UPI,1810,1171,1,4,False,True,1,0
TXN_000391,2024-08-31T21:47:00Z,2179.8,IMPS,2606,340,7,3,True,False,1,0
TXN_001845,2024-04-09T22:09:00Z,67281.16,RTGS,749,2544,6,2,False,False,1,0
TXN_000796,2024-01-05T08:39:00Z,4848.63,UPI,1982,941,6,6,False,False,0,0
TXN_001742,2024-07-02T12:44:00Z,28963.98,IMPS,1264,1250,6,6,False,True,0,0
TXN_000296,2024-04-29T11:21:00Z,1348.7,NEFT,1536,1143,1,5,False,False,1,0
TXN_000570,2024-02-16T12:36:00Z,4747.01,UPI,3275,3410,1,9,False,False,1,0
TXN_000892,2024-06-24T16:58:00Z,26726.23,IMPS,1689,3253,3,4,False,False,0,0
TXN_001306,2024-02-04T12:53:00Z,33305.29,RTGS,3331,2566,4,7,False,True,0,0
TXN_001553,2024-05-12T20:56:00Z,2512.14,IMPS,82,3171,6,9,False,False,1,0
TXN_000707,2024-04-01T22:58:00Z,5609.5,IMPS,2541,1279,1,4,True,False,0,0
TXN_001569,2024-04-15T14:29:00Z,7754.92,RTGS,3024,2573,7,7,False,False,1,0
TXN_000927,2024-02-05T17:55:00Z,5314.55,NEFT,1926,2193,6,6,False,False,1,0
TXN_000071,2024-09-14T08:45:00Z,5537.91,IMPS,1237,68,5,2,False,False,1,0
TXN_000916,2024-06-24T17:23:00Z,1922.74,NEFT,3423,2674,7,8,False,False,0,0
TXN_000154,2024-04-22T08:32:00Z,1500.64,NEFT,221,850,0,1,False,True,0,0
TXN_001870,2024-06-18T22:45:00Z,6296.28,NEFT,2722,1701,5,1,False,False,1,0
TXN_000315,2024-06-23T10:05:00Z,8913.7,RTGS,3355,2510,6,3,False,False,0,0
TXN_001268,2024-05-22T10:32:00Z,6140.96,IMPS,3513,1120,3,1,False,False,1,0
TXN_001414,2024-03-28T22:38:00Z,5969.48,IMPS,291,2462,7,1,False,False,1,0
TXN_001301,2024-07-07T18:22:00Z,211.46,NEFT,454,1901,0,6,False,False,0,0
TXN_000043,2024-05-18T13:10:00Z,3290.03,NEFT,2899,3464,5,9,False,False,0,0
TXN_000157,2024-06-18T18:18:00Z,445.03,IMPS,2293,784,5,7,False,True,0,0
TXN_001468,2024-05-27T15:50:00Z,695.28,IMPS,1218,162,5,1,False,False,0,0
TXN_000209,2024-01-30T18:42:00Z,379.32,UPI,1726,1819,3,4,False,False,1,0
TXN_001165,2024-04-08T09:29:00Z,3406.4,UPI,818,728,7,6,False,False,0,0
TXN_001445,2024-04-07T18:12:00Z,11101.06,UPI,780,2545,6,9,False,False,1,0
TXN_001652,2024-03-23T17:53:00Z,441.4,NEFT,1653,241,2,1,False,False,1,0
TXN_000502,2024-08-27T16:56:00Z,1393.81,IMPS,2494,2425,6,5,False,False,1,0
TXN_001916,2024-10-16T16:51:00Z,59362.47,NEFT,1526,1810,1,2,False,False,1,0
TXN_000228,2024-02-05T20:17:00Z,2125.12,NEFT,1415,2238,7,5,False,False,1,0
TXN_000583,2024-07-09T22:46:00Z,1555.96,IMPS,815,1737,0,8,False,False,1,0
TXN_000191,2024-08-11T20:05:00Z,8558.28,UPI,3144,775,2,9,False,False,1,0
TXN_000765,2024-03-07T06:56:00Z,28029.93,RTGS,209,3532,1,1,False,False,0,0
TXN_001521,2024-03-28T13:17:00Z,10469.11,RTGS,1228,1192,0,3,False,True,0,0
TXN_001109,2024-09-07T10:17:00Z,11062.83,RTGS,375,1478,3,7,False,False,0,0
TXN_001270,2024-01-15T16:16:00Z,2542.58,RTGS,2558,1606,4,5,False,False,0,0
TXN_000965,2024-11-07T10:21:00Z,9968.85,NEFT,2243,206,2,5,False,False,0,0
TXN_001953,2024-10-05T04:13:00Z,156664.0,NEFT,227,622,5,7,False,False,1,1
TXN_001535,2024-05-12T16:47:00Z,7311.65,NEFT,2371,1286,3,3,False,False,0,0
TXN_001875,2024-11-11T14:10:00Z,4292.71,IMPS,1887,834,1,4,False,False,0,0
TXN_001363,2024-10-15T06:06:00Z,6171.34,RTGS,3279,1173,3,7,False,False,0,0
TXN_000030,2024-01-30T21:23:00Z,3316.92,UPI,1798,1870,5,3,False,False,1,0
TXN_000069,2024-04-24T18:03:00Z,3285.49,NEFT,1610,3024,5,8,False,False,0,0
TXN_000433,2024-04-08T13:56:00Z,7754.5,IMPS,1028,2940,0,1,False,False,0,0
TXN_000132,2024-01-21T11:47:00Z,72511.78,UPI,2748,2337,6,8,False,False,0,0
TXN_000622,2024-11-08T06:16:00Z,8968.29,NEFT,545,168,0,4,False,False,0,0
TXN_000857,2024-11-07T20:14:00Z,369.91,NEFT,2561,3327,5,8,False,False,0,0
TXN_000229,2024-05-02T09:14:00Z,7611.61,NEFT,3414,3033,7,1,False,False,0,0
TXN_000936,2024-06-15T09:07:00Z,8724.9,NEFT,2295,680,0,8,False,False,1,0
TXN_001492,2024-07-10T19:22:00Z,3933.92,RTGS,307,2813,3,2,False,False,0,0
TXN_000207,2024-06-09T06:42:00Z,447.22,IMPS,3290,884,4,7,False,False,1,0
TXN_000550,2024-10-12T18:37:00Z,2139.18,UPI,1877,548,4,4,False,False,0,0
TXN_001203,2024-05-13T18:42:00Z,1225.93,NEFT,44,267,3,3,False,False,1,0
TXN_000411,2024-03-15T21:27:00Z,17476.76,IMPS,2924,3357,3,8,False,False,0,0
TXN_001279,2024-08-19T20:25:00Z,1548.68,UPI,580,1614,1,1,False,False,1,0
TXN_000031,2024-01-10T14:35:00Z,6074.7,NEFT,3073,413,5,2,False,False,0,0
TXN_001724,2024-09-16T12:03:00Z,3644.95,UPI,3030,2193,6,8,False,False,0,0
TXN_001852,2024-08-04T15:50:00Z,18415.61,UPI,2138,3232,3,6,False,False,1,0
TXN_000948,2024-03-20T20:17:00Z,25823.1,RTGS,1178,2931,3,8,False,False,1,0
TXN_000731,2024-08-30T21:53:00Z,2540.16,UPI,1696,3144,2,3,False,False,0,0
TXN_000249,2024-12-06T12:19:00Z,10651.65,UPI,2448,3044,1,3,False,False,0,0
TXN_000562,2024-04-22T09:00:00Z,16515.86,IMPS,583,3013,1,6,False,False,1,0
TXN_001493,2024-09-18T20:12:00Z,50572.86,NEFT,925,253,2,9,False,False,1,0
TXN_001878,2024-01-16T11:35:00Z,7137.71,IMPS,1080,1258,6,2,False,False,1,0
TXN_000614,2024-09-20T17:28:00Z,10164.23,NEFT,1068,2137,1,5,False,False,1,0
TXN_000100,2024-06-19T19:50:00Z,4379.04,UPI,1197,2192,1,9,False,False,0,0
TXN_001286,2024-10-21T21:52:00Z,2496.77,UPI,3529,1848,7,5,False,False,1,0
TXN_001483,2024-03-25T11:44:00Z,18264.86,RTGS,78,158,6,9,False,False,0,0
TXN_001748,2024-03-03T10:44:00Z,3977.68,IMPS,1467,863,5,3,False,False,1,0
TXN_001091,2024-01-09T11:09:00Z,5535.36,RTGS,2571,2177,7,3,False,False,1,0
TXN_000452,2024-11-11T18:55:00Z,12439.96,NEFT,428,307,5,5,False,False,1,0
TXN_001334,2024-11-17T18:43:00Z,7818.36,NEFT,3648,1969,7,4,False,False,1,0
TXN_001766,2024-08-30T22:39:00Z,3214.48,UPI,3531,3477,4,8,False,False,1,0
TXN_000752,2024-04-12T13:10:00Z,5377.49,UPI,1640,2685,4,2,False,False,0,0
TXN_001554,2024-05-15T09:16:00Z,32664.22,IMPS,2405,2471,1,1,False,False,1,0
TXN_001026,2024-01-03T17:26:00Z,8695.86,NEFT,1572,981,1,2,True,False,0,0
TXN_001506,2024-03-09T08:20:00Z,8017.22,IMPS,190,1479,6,9,False,False,1,0
TXN_000183,2024-12-11T14:11:00Z,8057.56,IMPS,1531,3557,1,1,False,False,1,0
TXN_001739,2024-04-12T22:45:00Z,11061.01,NEFT,734,2668,3,4,False,False,0,0
TXN_000012,2024-04-27T19:10:00Z,3179.04,UPI,355,2823,5,7,False,False,0,0
TXN_001512,2024-03-20T19:10:00Z,14131.94,RTGS,496,1014,7,8,False,False,0,0
TXN_001292,2024-09-04T19:00:00Z,548.13,UPI,987,2339,0,6,True,False,1,0
TXN_001636,2024-12-28T12:19:00Z,17679.97,RTGS,2403,2328,2,4,False,False,1,0
TXN_001663,2024-09-06T10:56:00Z,17693.98,UPI,1773,963,1,7,False,False,1,0
TXN_000259,2024-06-15T15:09:00Z,2864.17,IMPS,535,3014,4,9,False,False,1,0
TXN_000375,2024-01-11T13:28:00Z,5634.42,NEFT,2804,2190,2,4,False,False,1,0
TXN_001217,2024-06-13T10:03:00Z,24817.5,IMPS,485,1281,3,4,False,False,1,0
TXN_000630,2024-08-20T11:14:00Z,1475.44,IMPS,2730,2766,5,2,False,False,0,0
TXN_000494,2024-09-18T18:52:00Z,4552.15,RTGS,3621,2122,6,8,False,False,1,0
TXN_000634,2024-10-29T21:30:00Z,1962.32,NEFT,1016,1974,5,1,False,False,1,0
TXN_000212,2024-03-19T11:10:00Z,749.59,NEFT,239,2308,7,7,False,False,0,0
TXN_000819,2024-09-20T10:11:00Z,3919.94,IMPS,3083,1559,1,1,False,True,0,0
TXN_001974,2024-05-06T03:48:00Z,112750.56,UPI,662,3347,0,6,False,False,0,1
TXN_000871,2024-07-08T18:40:00Z,3076.55,IMPS,3520,158,0,6,False,False,0,0
TXN_000126,2024-01-23T13:26:00Z,2329.48,RTGS,2601,515,6,6,False,False,1,0
TXN_000863,2024-09-25T19:00:00Z,3629.72,RTGS,3320,951,0,6,True,False,0,0
TXN_000447,2024-06-24T21:33:00Z,2518.44,NEFT,3150,1181,1,4,False,False,0,0
TXN_000628,2024-01-22T16:30:00Z,4605.98,IMPS,1647,704,4,7,False,True,0,0
TXN_000333,2024-06-30T17:11:00Z,2836.43,UPI,2826,3470,3,8,False,True,1,0
TXN_000835,2024-03-21T07:36:00Z,3578.72,NEFT,281,158,3,7,False,False,0,0
TXN_000725,2024-10-28T10:24:00Z,2239.76,IMPS,2433,1643,0,1,False,False,1,0
TXN_001505,2024-01-06T06:11:00Z,858.04,NEFT,2363,1302,3,4,False,False,1,0
TXN_000200,2024-06-07T11:39:00Z,15608.22,RTGS,3507,2581,2,6,False,False,0,0
TXN_001893,2024-01-25T09:35:00Z,21966.86,RTGS,2561,1220,2,6,False,False,0,0
TXN_001905,2024-01-13T16:50:00Z,1417.71,UPI,1522,1583,4,8,False,False,0,0
TXN_001879,2024-09-20T09:38:00Z,596.02,IMPS,1737,3557,0,3,False,False,0,0
TXN_000364,2024-03-13T11:33:00Z,27533.91,NEFT,1014,2178,3,8,False,False,0,0
TXN_000257,2024-05-08T07:28:00Z,5551.02,NEFT,1207,1619,4,6,False,False,1,0
TXN_001612,2024-12-26T19:17:00Z,2935.72,RTGS,330,2349,6,1,False,False,1,0
TXN_001053,2024-05-29T17:25:00Z,3342.35,RTGS,2864,3578,5,8,False,False,0,0
TXN_000636,2024-10-02T07:16:00Z,9704.69,NEFT,1147,2391,7,9,False,False,1,0
TXN_000101,2024-04-30T18:14:00Z,1251.14,RTGS,1821,1697,6,7,False,True,0,0
TXN_001798,2024-10-31T10:06:00Z,22006.77,NEFT,413,478,4,8,False,True,1,0
